,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77
TRINITY_DN13462_c0_g1_i1|m.4185,0,0,0,0,0,0,0,0,0,0,0,0,10.3276,0,0
TRINITY_DN13666_c0_g1_i1|m.4278,0,0,7.315,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN13771_c0_g1_i1|m.4320,0,0,0,0,0,0,0,0,0,0,0,0,1.9442,1.6114,0
TRINITY_DN14192_c0_g2_i1|m.4484,5.2154,13.621,9.0155,0,8.3156,8.4765,0,0,13.4646,18.2538,5.5933,4.5347,0,4.4535,5.0126
TRINITY_DN14241_c0_g1_i1|m.4502,15.5315,22.5354,17.899,8.5261,16.5093,16.8288,9.9066,10.2844,13.366,9.06,11.1046,18.0058,10.6681,17.6836,29.8551
TRINITY_DN14265_c0_g1_i1|m.4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN14339_c0_g1_i1|m.4522,0,0,20.3601,0,9.3897,9.5714,0,0,10.1359,20.6115,12.6315,10.2408,24.27,0,22.6401
TRINITY_DN14359_c0_g1_i1|m.4547,0,0,0,0,0,0,0,4.1047,0,0,0,0,0,0,0
TRINITY_DN14395_c0_g1_i1|m.4566,10.0239,8.7265,0,0,0,0,0,0,8.6263,26.3126,10.7502,0,10.3276,17.1192,0
TRINITY_DN14518_c0_g1_i1|m.4602,52.0714,58.2837,70.7245,73.5037,83.0246,72.5409,49.8198,59.1083,0,110.6514,55.8446,71.1467,38.321,95.282,57.1961
TRINITY_DN14665_c0_g1_i1|m.4646,0,0,0,0,0,0,6.203,0,0,0,0,0,0,0,0
TRINITY_DN14922_c0_g1_i1|m.4773,10.6268,37.0055,27.555,8.7504,8.4719,8.6358,0,10.5551,9.1452,18.5969,11.3969,18.4797,0,9.0745,10.2136
TRINITY_DN15019_c0_g1_i1|m.4820,0,3.3618,0,0,0,0,0,0,0,3.3789,0,0,0,0,0
TRINITY_DN15137_c0_g1_i1|m.4855,0,5.2027,2.5827,2.4605,2.3822,4.8565,0,0,2.5715,2.6146,0,0,0,2.5516,0
TRINITY_DN15176_c0_g1_i1|m.4874,27.6048,38.451,28.6314,18.1845,39.6127,31.4061,31.6934,21.9347,38.0096,24.1541,47.3682,48.0038,45.5062,33.0013,42.4503
TRINITY_DN15237_c0_g1_i1|m.4912,70.1672,95.9912,95.3025,57.7777,79.9122,81.4585,47.9522,69.6933,69.0103,87.7087,107.5023,113.3026,103.2765,111.2749,77.0728
TRINITY_DN15308_c0_g1_i1|m.4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN15422_c0_g1_i1|m.4995,63.2851,55.094,63.8152,43.4257,42.0434,42.8569,50.4572,62.8577,36.3077,27.6871,67.8709,55.0253,65.2029,72.054,60.8243
TRINITY_DN15466_c0_g1_i1|m.5016,1.9125,1.665,8.2653,0,3.0494,1.5542,5.4895,0,1.6459,0,10.2556,0,0,0,0
TRINITY_DN15470_c0_g3_i1|m.5020,12.6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN15531_c0_g1_i1|m.5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN15535_c0_g1_i1|m.5091,51.0856,59.298,66.2316,42.0653,33.9386,27.6762,48.8766,67.6541,36.6357,44.6997,63.9186,51.821,52.6337,65.4346,32.7327
TRINITY_DN15553_c0_g1_i1|m.5103,4.53,0,0,3.7302,3.6114,7.3626,0,0,3.8984,3.9638,4.8583,11.8163,4.6673,0,4.3539
TRINITY_DN15681_c0_g1_i1|m.5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN15739_c0_g1_i1|m.5194,7.2854,6.3424,0,0,0,0,0,0,6.2696,0,0,0,0,0,0
TRINITY_DN15755_c0_g1_i1|m.5215,7.7233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN15787_c0_g1_i1|m.5232,0,0,8.2541,0,0,0,0,0,8.2183,0,0,8.3034,0,0,0
